translation
"{'th': 'คุณยามาดะแข็งแรงและร่าเริงค่ะ', 'en': 'Mr Yamada is strong and healthy.'}"
"{'th': 'เดือนหน้าจะไปเที่ยวด้วยกันก็เลยบอกวันว่างกับคุณอิค่ะ', 'en': 'I will tell Mr Lee the days that work for me because we will be going out next month.'}"
"{'th': 'วันนี้ต้องเรียนหนังสือแต่พรุ่งนี้ได้ค่ะ', 'en': 'I have to study today, but tomorrow will work.'}"
"{'th': 'หนังสือเล่มนี้สำคัญมาก อย่าทำหายนะคะ', 'en': 'This book is very important, so please do not lose it.'}"
"{'th': 'นี่จดหมายสำคัญค่ะ', 'en': 'This is a very important letter.'}"
"{'th': 'คุณทานากะทำงานที่ยากลำบากอยู่ค่ะ', 'en': 'Mr Tanaka is doing a hard job.'}"
"{'th': 'ต้องจำอักษรคันจิมากก็เลยเหนื่อยค่ะ', 'en': 'It is challenging because I must learn a lot of kanji.'}"
"{'th': 'นี่เป็นพจนานุกรมที่เบามากและใช้ง่ายค่ะ', 'en': 'This is a very light and convenient dictionary.'}"
"{'th': 'เครื่องบินเร็วและสะดวกค่ะ', 'en': 'Airplanes are fast and convenient.'}"
"{'th': 'ที่นี่เป็นสถานที่ที่มีชื่อเสียงมากของญี่ปุ่นค่ะ', 'en': 'This place is a very famous place in Japan.'}"
"{'th': 'มหาวิทยาลัยแห่งนี้เก่าแก่และมีชื่อเสียงค่ะ', 'en': 'This university is old and famous.'}"
"{'th': 'เดือนนี้ยุ่งก็เลยไม่มีวันว่างค่ะ', 'en': 'I am busy this month, so I am not free on any day.'}"
"{'th': 'ฉันว่างพรุ่งนี้ก็เลยจะเที่ยวเล่นกับเพื่อนค่ะ', 'en': 'I am free tomorrow, so I will go out with my friend.'}"
"{'th': 'ห้ามใช้ของที่อยู่ตรงโน้นค่ะ', 'en': 'You cannot use the thing that is over there.'}"
"{'th': 'คุณคิมูระชอบของน่ารักมากค่ะ', 'en': 'Ms Matsui loves cute things.'}"
"{'th': 'ฉันอยากอาศัยอยู่ที่ที่สงบเงียบและสวยงามค่ะ', 'en': 'I want to live in a quiet and beautiful place.'}"
"{'th': 'ที่นี่เป็นสถานที่ที่จอแจมากค่ะ', 'en': 'This place is very lively.'}"
"{'th': 'เมื่อวานได้ฟังข่าวน่าสนใจจากเพื่อนค่ะ', 'en': 'Yesterday, I heard some interesting news from my friend.'}"
"{'th': 'เมื่อเช้าดูข่าวทางทีวีค่ะ', 'en': 'I watched the news on TV this morning.'}"
"{'th': 'ซื้ออาหารค่ำที่ซูเปอร์ค่ะ', 'en': 'I shopped for dinner at the supermarket.'}"
"{'th': 'อาทิตย์ที่แล้วมีงานเลี้ยงแต่งงานของพี่สาวค่ะ', 'en': ""My sister's wedding party was held last week.""}"
"{'th': 'คุณยามาดะให้นาฬิกาคุณโคบายาชิในวันเกิดค่ะ', 'en': ""Mr Yamada gave a watch for Mr Kobayashi's birthday.""}"
"{'th': 'วันเกิดฉันวันที่ ๒๖ สิงหาคมค่ะ', 'en': 'My birthday is on 26 August.'}"
"{'th': 'สมุดโน้ตเล่มนี้แนวนอนยาวกว่าแนวตั้งค่ะ', 'en': 'This notebook is wider than it is tall.'}"
"{'th': 'ตัดกระดาษแผ่นนี้ตามแนวตั้งค่ะ', 'en': 'I will cut this paper vertically.'}"
"{'th': 'กินไข่จิ้มเกลือค่ะ', 'en': 'I eat egg with salt.'}"
"{'th': 'ฉันกินขนมปังกับไข่ทุกเช้าค่ะ', 'en': 'I eat bread and egg every morning.'}"
"{'th': 'ห้ามเปิดประตูตรงนั้นค่ะ', 'en': 'You cannot open that door.'}"
"{'th': 'ประตูห้องฉันไม่ปิดค่ะ', 'en': ""The door to my room wouldn't close.""}"
"{'th': 'หนังสือเล่มนี้มี ๑๒๐ หน้าค่ะ', 'en': 'This book has 120 pages.'}"
"{'th': 'คุณคิมูระให้ยืมโทรศัพท์ค่ะ', 'en': 'I borrowed a phone from Mr Kimura.'}"
"{'th': 'พรุ่งนี้จะโทรศัพท์หาคุณอิค่ะ', 'en': 'I will call Mr Lee tomorrow.'}"
"{'th': 'ถ่ายรูปไปเยอะมากก็เลยไม่มีฟิล์มแล้วค่ะ', 'en': 'I took a lot of pictures, so I do not have any more film.'}"
"{'th': 'ใส่ฟิล์มในกล้องค่ะ', 'en': 'I will put a film in the camera.'}"
"{'th': 'คุยเสียงเบาเพราะเที่ยงคืนแล้วค่ะ', 'en': 'We will talk in a quiet voice because it is already midnight.'}"
"{'th': 'คุณมัตสึอิเสียงดังค่ะ', 'en': ""Mr Matsui's voice is big.""}"
"{'th': 'เรียงแถวตามลำดับจากคนตัวเตี้ยค่ะ', 'en': 'We line up in order of height from the shortest.'}"
"{'th': 'เสื้อนอกตัวนี้มีกระเป๋าเยอะก็เลยสะดวกค่ะ', 'en': 'This jacket has a lot of pockets, so it is convenient.'}"
"{'th': 'ใส่เงินในกระเป๋ากางเกงค่ะ', 'en': 'I will put money in my pocket.'}"
"{'th': 'เวลาออกไปข้างนอกจะพกผ้าเช็ดหน้าไปด้วยค่ะ', 'en': 'I bring a handkerchief with me when I go out.'}"
"{'th': 'เมื่อวานลืมผ้าเช็ดหน้าไว้ที่ห้องเรียนค่ะ', 'en': 'I forgot my handkerchief in my classroom yesterday.'}"
"{'th': 'ในห้องน้ำไม่มีแชมพูค่ะ', 'en': 'There was no shampoo in the bath.'}"
"{'th': 'ล้างมือด้วยสบู่ค่ะ', 'en': 'I washed my hands with soap.'}"
"{'th': 'ในห้องน้ำไม่มีสบู่ค่ะ', 'en': 'There is no soap in the bathroom.'}"
"{'th': 'ใช้ไม้ขีดไฟจุดบุหรี่สูบค่ะ', 'en': 'I lit a cigarette using a match.'}"
"{'th': 'บนโต๊ะมีไม้ขีดไฟค่ะ', 'en': 'There is a match on the table.'}"
"{'th': 'อาทิตย์ที่แล้วไปโรงหนังกับคุณอิแล้วก็ดูหนังกันค่ะ', 'en': 'Last week, I went to the cinema with Mr Lee and watched a film.'}"
"{'th': 'โรงหนังโรงโน้นใหม่และสะอาดค่ะ', 'en': 'That cinema is new and pretty.'}"
"{'th': 'ใส่สมุดโน้ต ปากกา ฯลฯ ไว้ในกล่องค่ะ', 'en': 'I put notebooks and pens inside the box.'}"
"{'th': 'กล่องใบนี้หนักมากค่ะ', 'en': 'This box is very heavy.'}"
"{'th': 'เขียนคำตอบของคำถามลงในกระดาษนี้ค่ะ', 'en': 'We write our answers on this paper.'}"
"{'th': 'บนโต๊ะมีกระดาษและดินสอค่ะ', 'en': 'There are paper and a pencil on the desk.'}"
"{'th': 'ถนนเส้นใหม่สร้างเสร็จแล้วการเดินทางเข้าออกหมู่บ้านก็เลยสะดวกขึ้นค่ะ', 'en': 'A new road in the village has made our lives more convenient.'}"
"{'th': 'หมู่บ้านแห่งนี้สงบเงียบและสวยงามค่ะ', 'en': 'This village is quiet and beautiful.'}"
"{'th': 'เดือนที่แล้วที่เมืองข้าง ๆ มีห้างสรรพสินค้าใหม่ค่ะ', 'en': 'Last month, a department store was opened next to our town.'}"
"{'th': 'ฉันจะอาศัยอยู่ที่เมืองนี้ตั้งแต่ปีหน้าค่ะ', 'en': 'I will live in this town from next year.'}"
"{'th': 'จดหมายมาจากแม่ที่อยู่ที่บ้านเกิดค่ะ', 'en': 'A letter came from my mother back in my home country.'}"
"{'th': 'ช่วงวันหยุดหน้าร้อนจะกลับบ้านเกิดค่ะ', 'en': 'I will go back to my country during summer vacation.'}"
"{'th': 'นกกำลังกินน้ำอยู่ค่ะ', 'en': 'The bird is drinking water.'}"
"{'th': 'บนต้นไม้ตรงโน้นมีนกค่ะ', 'en': 'There is a bird on top of that tree.'}"
"{'th': 'ที่บ้านคุณฮายาชิมีหมากับแมวค่ะ', 'en': ""There are a dog and a cat in Mr Hayashi's house.""}"
"{'th': 'แมวนอนอยู่ตรงโน้นค่ะ', 'en': 'The cat is sleeping over there.'}"
"{'th': 'ตอนเย็นไปเดินเล่นที่สวนสาธารณะกับหมาค่ะ', 'en': 'I went for a walk with my dog in the park in the evening.'}"
"{'th': 'หมาฉันตัวใหญ่มากค่ะ', 'en': 'My dog is very big.'}"
"{'th': 'เมื่อวานเล่นกับสัตว์เลี้ยงค่ะ', 'en': 'I played with my pet yesterday.'}"
"{'th': 'ที่บ้านคุณโคบายาชิมีสัตว์เลี้ยงค่ะ', 'en': 'Mr Kobayashi has a pet in his house.'}"
"{'th': 'สัตว์ตัวเล็กน่ารักมากค่ะ', 'en': 'That animal is very cute.'}"
"{'th': 'ทะเลตรงโน้นสวยมากค่ะ', 'en': 'The sea over there is very pretty.'}"
"{'th': 'คุณพ่อคุณแม่ของฉันอาศัยอยู่ริมทะเลค่ะ', 'en': 'My parents live near the sea.'}"
"{'th': 'ที่ภูเขาลูกนั้นมีสัตว์มากค่ะ', 'en': 'There are a lot of animals in that mountain.'}"
"{'th': 'โรงเรียนอยู่ใกล้ ๆ ภูเขาลูกโน้นค่ะ', 'en': 'The school is near that mountain.'}"
"{'th': 'มีปลาอยู่ในสระค่ะ', 'en': 'There is a fish in the lake.'}"
"{'th': 'มีสระใหญ่อยู่ในสวนสาธารณะค่ะ', 'en': 'There is a big lake in the park.'}"
"{'th': 'ดอกไม้นี้สีแดงสวยค่ะ', 'en': 'This flower is red and pretty.'}"
"{'th': 'คุณคิมูระชอบดอกไม้ค่ะ', 'en': 'Ms Kimura likes flowers.'}"
"{'th': 'เมื่อวานตัดต้นไม้ค่ะ', 'en': 'Yesterday I cut down a tree.'}"
"{'th': 'ในสวนบ้านคุณทานากะมีต้นไม้ ดอกไม้ ฯลฯ ค่ะ', 'en': ""There are trees and flowers in Mr Tanaka's home garden.""}"
"{'th': 'ท้องฟ้าทิศตะวันออกมีเมฆครึ้มค่ะ', 'en': 'The sky in the east is cloudy.'}"
"{'th': 'ท้องฟ้ากว้างค่ะ', 'en': 'The sky is big.'}"
"{'th': 'ที่ญี่ปุ่นหน้าหนาวหิมะตกค่ะ', 'en': 'It snows during winter in Japan.'}"
"{'th': 'หน้าหนาวอากาศหนาวก็จะเปิดเครื่องทำความร้อนค่ะ', 'en': 'It is cold in the winter, so I will turn on the heater.'}"
"{'th': 'เมื่อฤดูร้อนสิ้นสุดลงฤดูใบไม้ร่วงก็จะมาเยือนค่ะ', 'en': 'When summer ends, autumn comes.'}"
"{'th': 'ฉันชอบฤดูใบไม้ร่วงกว่าฤดูใบไม้ผลิค่ะ', 'en': 'I like autumn better than spring.'}"
"{'th': 'หน้าร้อนจะใส่หมวกออกไปข้างนอกทุกวันค่ะ', 'en': 'Every day during the summer, I go outside wearing a hat.'}"
"{'th': 'หน้าร้อนที่ญี่ปุ่นอากาศร้อนมากค่ะ', 'en': 'Summer in Japan is very hot.'}"
"{'th': 'ฤดูใบไม้ผลิดอกไม้จะบานมากค่ะ', 'en': 'A lot of flowers blossom in spring.'}"
"{'th': 'ที่ญี่ปุ่นในฤดูใบไม้ผลิลมแรงค่ะ', 'en': 'In Japan, the wind is strong in spring.'}"
"{'th': 'อาทิตย์นี้มีสอบตั้ง ๔ วิชาค่ะ', 'en': 'I have four tests this week.'}"
"{'th': 'ปีหน้าน้องสาวฉันจะเข้ามหาลัยค่ะ', 'en': 'My sister will enter university next year.'}"
"{'th': 'ซื้อของกับเพื่อนแล้วก็ไปร้านกาแฟค่ะ', 'en': 'I went shopping with my friend, and then we entered a cafe.'}"
"{'th': 'จะอาบน้ำก่อนนอนเสมอค่ะ', 'en': 'I always take a bath before sleeping.'}"
"{'th': 'ตอนดูหนังเผลอร้องไห้ไปค่ะ', 'en': 'I cried when I was watching the film.'}"
"{'th': 'น้องสาวร้องไห้อยู่ที่ห้องค่ะ', 'en': 'My sister is crying in her room.'}"
"{'th': 'พรุ่งนี้อยากหยุดทั้งวันแต่ต้องไปโรงเรียนค่ะ', 'en': 'I want to take the day off tomorrow. However, I need to go to school.'}"
"{'th': 'ยุ่งทุกวันแต่สนุกมากค่ะ', 'en': 'I am busy every day. However, every day is very fun.'}"
"{'th': 'ร้านอาหารร้านนั้นถูกแต่ไม่ค่อยอร่อยค่ะ', 'en': ""That restaurant is cheap, but it doesn't taste very good.""}"
"{'th': 'งานเลี้ยงเมื่อวานสนุกมากแต่เหนื่อยนิดหน่อยค่ะ', 'en': 'The party yesterday was fun, but it was tiring.'}"
"{'th': 'อาหารที่โรงอาหารราคาถูกแล้วก็อร่อยค่ะ', 'en': 'The food at the cafeteria is cheap, and it tastes good.'}"
"{'th': 'จะออกจากบ้าน ๘ โมง แล้วขึ้นรถเมล์ไปโรงเรียนค่ะ', 'en': 'I leave the house at 8.00, and I go to school by bus.'}"
"{'th': 'จะซื้อแก้วใบนี้แล้วก็ซื้อจานใบนี้ด้วยค่ะ', 'en': 'I will buy that cup. I will buy that plate too.'}"
"{'th': 'เมื่อวานดูทีวีแล้วก็เรียนภาษาญี่ปุ่นค่ะ', 'en': 'I watched TV yesterday. After that, I studied Japanese.'}"
"{'th': 'พจนานุกรมเล่มนี้ไม่ค่อยดีค่ะ', 'en': 'This dictionary is not very good.'}"
"{'th': 'เดี๋ยวไปกินข้าวเที่ยงด้วยกันค่ะ', 'en': ""Let's go get lunch later.""}"
"{'th': 'คุณทานากะดูยุ่งเสมอค่ะ', 'en': 'Mr Tanaka always seems busy.'}"
"{'th': 'ฉันซื้อของที่ซูเปอร์นี้เสมอค่ะ', 'en': 'I always shop at this supermarket.'}"
"{'th': 'ขอบคุณสำหรับทุกสิ่งค่ะ', 'en': 'Thank you for everything.'}"
"{'th': 'ที่โต๊ะมีอาหารหลายอย่างวางไว้ค่ะ', 'en': 'There are various dishes laid out on the table.'}"
"{'th': 'ขอบใจ เรียบร้อยแล้วค่ะ', 'en': 'Thank you. This is enough.'}"
"{'th': 'คุณโคบายาชิหัวดีมากค่ะ', 'en': 'Mr Kobayashi is very smart.'}"
"{'th': 'อ่านหนังสือนิดหน่อยแล้วเข้านอนค่ะ', 'en': 'I will read a little before sleeping.'}"
"{'th': 'เมื่อวานกินเหล้านิดหน่อยค่ะ', 'en': 'I drank a little bit of alcohol yesterday.'}"
"{'th': 'ตอนนี้กำลังกินอาหารค่ำอยู่พอดีค่ะ', 'en': ""I'm eating dinner right now.""}"
"{'th': 'การแข่งขันกำลังจะเริ่มพอดีค่ะ', 'en': 'The competition is just about to start now.'}"
"{'th': 'เรียนจบจากมหาวิทยาลัยแล้วจะทำงานทันทีค่ะ', 'en': 'I will work as soon as I graduate university.'}"
"{'th': 'ภรรยาเดี๋ยวกลับมาครับ', 'en': 'My wife comes home soon.'}"
"{'th': 'วันนี้สนุกมากค่ะ', 'en': 'It was very fun today.'}"
"{'th': 'หนังเรื่องนี้สนุกมากค่ะ', 'en': 'This film is very interesting.'}"
"{'th': 'คุณอิเก่งภาษาญี่ปุ่นขึ้นเรื่อย ๆ ค่ะ', 'en': 'Mr Lee is gradually getting better at Japanese.'}"
"{'th': 'ตั้งแต่เดือนกรกฎาคมอากาศจะร้อนขึ้นเรื่อย ๆ ค่ะ', 'en': 'It starts to get gradually hotter in July.'}"
"{'th': 'B: โทษนะ พรุ่งนี้พอดีไม่สะดวกนิดหน่อยค่ะ', 'en': ""B: I'm sorry. Tomorrow is a little...""}"
"{'th': 'A: พรุ่งนี้ไปซื้อของกันไหมคะ', 'en': 'A: Would you like to go shopping with me tomorrow?'}"
"{'th': 'ฉันซื้อของที่ร้านขายผักร้านนี้บางครั้งค่ะ', 'en': 'I sometimes shop at this vegetable shop.'}"
"{'th': 'คุณคิมูระทำอาหารค่ำบางวันค่ะ', 'en': 'Ms Kimura sometimes makes dinner.'}"
"{'th': 'คนที่อยู่ตรงโน้นน่าจะเป็นคุณยามาดะค่ะ', 'en': 'The person over there is probably Mr Yamada.'}"
"{'th': 'คุณฮายาชิน่าจะรู้ข่าวนั้นค่ะ', 'en': 'Mr Hayashi probably knows the news.'}"
"{'th': 'พวกนักเรียนเข้าแถวตรงที่ระเบียงทางเดินค่ะ', 'en': 'The students are lined up in a straight line in the hallway.'}"
"{'th': 'ออกจากสถานีรถไฟแล้วให้ตรงไปตามถนนเส้นโน้นค่ะ', 'en': 'After you leave the station, please go straight down that street.'}"
"{'th': 'เมื่อวานเรียนเปียโนเป็นครั้งแรกค่ะ', 'en': 'Yesterday, I learned piano for the first time.'}"
"{'th': 'ฉันเจอคุณฮายาชิเป็นครั้งแรกค่ะ', 'en': 'I met Mr Hayashi for the first time.'}"
"{'th': 'เดี๋ยวจะมาใหม่ค่ะ', 'en': 'I will come back again.'}"
"{'th': 'อาทิตย์หน้าฉันจะเล่นเกมกับคุณโคบายาชิอีกค่ะ', 'en': 'I will go out with Mr Lee again next week.'}"
"{'th': 'คุณมัตสึอิยังไม่ได้ทำการบ้านค่ะ', 'en': ""Mr Matsui hasn't started homework yet.""}"
"{'th': 'ตอนนี้ยัง ๑๐ โมงค่ะ', 'en': 'It is still 10.00 now.'}"
"{'th': 'ฉันกินข้าวเที่ยงที่โรงอาหารแล้วค่ะ', 'en': 'I have already had lunch at the cafeteria.'}"
"{'th': 'น้องสาวนอนแล้วค่ะ', 'en': 'My sister already went to bed.'}"
"{'th': 'ทำงานอีกหน่อยแล้วจะกลับบ้านค่ะ', 'en': 'I will go home after I do a little bit more work.'}"
"{'th': 'กินน้ำอีกแก้วนึงค่ะ', 'en': 'I will drink one more glass of water.'}"
"{'th': 'ช่วยให้พูดช้าลงอีกค่ะ', 'en': 'Please talk more slowly.'}"
"{'th': 'ปวดขาก็เลยเดินช้าค่ะ', 'en': 'Because my feet hurt, I will walk slowly.'}"
"{'th': 'ฉันอยากเก่งภาษาอังกฤษขึ้นอีกค่ะ', 'en': 'I want to become better at English.'}"
"{'th': 'ซื้อเสื้อผ้าที่ถูกกว่านี้ค่ะ', 'en': 'I will buy cheaper clothes.'}"
"{'th': 'เรียงความฉบับนี้เขียนได้ดีมากค่ะ', 'en': 'You wrote this essay very well.'}"
"{'th': 'ข้อสอบเมื่อวานทำได้ดีค่ะ', 'en': ""I did well on yesterday's test.""}"
"{'th': 'วันนี้เจอคุณโคบายาชิบ่อยค่ะ', 'en': 'I have bumped into Mr Kobayashi many times today.'}"
"{'th': 'ไปร้านกาแฟร้านโน้นกับคุณคิมูระบ่อยค่ะ', 'en': 'I often go to that cafe with Mr Kimura.'}"
"{'th': 'กลับถึงบ้านแล้วลำดับแรกทำการบ้านค่ะ', 'en': 'I will do my homework first thing when I get home.'}"
"{'th': 'ต้นเดือนหน้าจะกลับประเทศค่ะ', 'en': 'I will go back to my country at the beginning of next month.'}"
"{'th': 'พรุ่งนี้จะเจอใครคะ', 'en': 'Who will you meet tomorrow?'}"
"{'th': 'ห้องข้าง ๆ มีใครอยู่หรือเปล่าคะ', 'en': 'Was there anyone in the room next to us?'}"
"{'th': 'มีใครเอาปากกาฉันไปหรือเปล่าคะ', 'en': 'Does someone have my pen?'}"
"{'th': 'ปกติกินข้าวเที่ยงที่ไหนคะ', 'en': 'Where do you usually eat lunch?'}"
"{'th': 'ทำไมถึงเรียนภาษาญี่ปุ่นคะ', 'en': 'Why are you studying Japanese?'}"
"{'th': 'ไปบริษัทยังไงคะ', 'en': 'What transport do you use to get to work?'}"
"{'th': 'อันไหนอร่อยที่สุดคะ', 'en': 'Which one is the most delicious?'}"
"{'th': 'คุณฮายาชิซื้ออันไหนคะ', 'en': 'Which one did Mr Hayashi buy?'}"
"{'th': 'นั่นเป็นอาหารแบบไหนคะ', 'en': 'What kind of food is it?'}"
"{'th': 'อยากแต่งงานกับคนแบบไหนคะ', 'en': 'What kind of person would you like to marry?'}"
"{'th': 'คุณอิรับเครื่องดื่มอันไหนดีคะ', 'en': 'Mr Lee, which drink would you like?'}"
"{'th': 'คุณคิมูระชอบอันไหนคะ', 'en': 'Ms Kimura, which one do you like?'}"
"{'th': 'รับกาแฟไหมคะ', 'en': 'Would you like some coffee?'}"
"{'th': 'รับขนมสักชิ้นไหมคะ', 'en': 'Would you like a snack?'}"
"{'th': 'วิชาของอาจารย์ท่านไหนน่าสนใจที่สุดคะ', 'en': 'Whose class is the most interesting?'}"
"{'th': 'คนไหนคือคุณฮายาชิคะ', 'en': 'Who is Mr Hayashi?'}"
"{'th': 'คุณโคบายาชิคือคนไหนคะ', 'en': 'Who is Mr Kobayashi?'}"
"{'th': 'คนไหนคืออาจารย์ใหม่คะ', 'en': 'Who is the new teacher?'}"
"{'th': 'คุณยามาดะอยากกินอันไหนคะ', 'en': 'Which one do you want to eat, Mr Yamada?'}"
"{'th': 'มาจากประเทศไหนคะ', 'en': 'Where is your country?'}"
"{'th': 'อ้าว คุณทานากะ สวัสดีค่ะ', 'en': 'Ah, Mr Tanaka, good evening.'}"
"{'th': 'เอ้อ ดีแล้วค่ะ', 'en': 'Oh, good.'}"
"{'th': 'รูปนั้นถ่ายเมื่อเดือนที่แล้วค่ะ', 'en': 'I took that picture last month.'}"
"{'th': 'คนนั้นคุณโคบายาชิค่ะ', 'en': 'That person is Mr Kobayashi.'}"
"{'th': 'ฮือ ไม่ค่อยเข้าใจค่ะ', 'en': ""Well, I don't know, I'm not really sure.""}"
"{'th': 'เอาล่ะ เริ่มเรียนกันเถอะค่ะ', 'en': ""Now, let's start class.""}"
"{'th': 'ฮัลโหล คิมูระพูดค่ะ', 'en': 'Hello, this is Kimura.'}"
"{'th': 'ค่ะ สวัสดีค่ะ มัตสึอิพูดค่ะ', 'en': 'Yes, hello. This is Matsui.'}"
"{'th': 'ขอโทษค่ะ', 'en': ""I'm very sorry.""}"
"{'th': 'ขอบคุณมากค่ะ', 'en': 'Thank you very much.'}"
"{'th': 'ขอบใจนะ', 'en': 'Thanks.'}"
"{'th': 'ค่ะ ใช่ค่ะ', 'en': 'Yes, that is true.'}"
"{'th': 'ค่ะ อะไรคะ', 'en': 'Yes, what is it?'}"
"{'th': 'งั้น รบกวนด้วยค่ะ', 'en': 'Well then, thank you in advance.'}"
"{'th': 'เอาล่ะ จะเริ่มสอนแล้วค่ะ', 'en': 'We will be starting class now.'}"
"{'th': 'งั้น นั่งรถเมล์ไปโรงพยาบาลค่ะ', 'en': ""Then let's go to the hospital by bus.""}"
"{'th': 'ใช่ค่ะ', 'en': ""That's right.""}"
"{'th': 'เปล่า ไม่ใช่ค่ะ', 'en': ""No, that's not correct.""}"
"{'th': 'เครื่องดื่มที่ฉันชอบที่สุดคือชาฝรั่งค่ะ', 'en': 'The drink I like the best is tea.'}"
"{'th': 'เนื้อนี้ถูกที่สุดค่ะ', 'en': 'This meat is the cheapest.'}"
"{'th': 'ฉันสั่งอาหารนี้ค่ะ', 'en': 'I will order this dish.'}"
"{'th': 'ตึกนี้เก่าแก่และมีชื่อเสียงค่ะ', 'en': 'This building is old and famous.'}"
"{'th': 'ห้ามเข้าไปในห้องนั้นค่ะ', 'en': 'You cannot go into that room.'}"
"{'th': 'กำลังหากระเป๋าเงินสีดำแบบนี้ค่ะ', 'en': 'I am looking for a black wallet like this.'}"
"{'th': 'ฉันอยากได้หมวกแบบนี้ค่ะ', 'en': 'I want a hat like this.'}"
"{'th': 'รบกวนขอความกรุณาด้วยค่ะ', 'en': ""Please help me if I'm doing something wrong.""}"
"{'th': 'กลับด้วยกันทุกคนค่ะ', 'en': 'I went home with everyone.'}"
"{'th': 'เรียนหนังสือด้วยกันกับคุณยามาดะที่หอสมุดค่ะ', 'en': 'I will study with Mr Yamada at the library.'}"
"{'th': 'ไปเที่ยวด้วยกันไหมคะ', 'en': 'Would you like to go on a trip together?'}"
"{'th': 'กระเป๋าใบใหญ่สะดวกค่ะ', 'en': 'Big bags are convenient.'}"
"{'th': 'คุณทานากะอาศัยอยู่ที่บ้านหลังใหญ่ค่ะ', 'en': 'Mr Tanaka lives in a big house.'}"
"{'th': 'ที่ห้องฉันมีเก้าอี้ตัวเล็กค่ะ', 'en': 'There is a small chair in my room.'}"
"{'th': 'ฉันเกิดที่เมืองเล็ก ๆ ค่ะ', 'en': 'I was born in a small town.'}"
"{'th': 'หั่นครึ่งผลไม้ค่ะ', 'en': 'I cut the fruit in half.'}"
"{'th': 'กินขนมปังครึ่งนึงค่ะ', 'en': 'I ate half a loaf of bread.'}"
"{'th': 'เปิดหน้าต่างฝั่งโน้นด้วยค่ะ', 'en': 'Please open the window over there.'}"
"{'th': 'โรงพยาบาลอยู่ฝั่งโน้นของสถานีรถไฟค่ะ', 'en': 'The hospital is across the station.'}"
"{'th': 'ทั้งหมด ๑,๖๐๐ เยนค่ะ', 'en': 'The whole thing will be 1,600 yen.'}"
"{'th': 'การบ้านเสร็จหมดแล้วค่ะ', 'en': 'I finished all of my homework.'}"
"{'th': 'คนจำนวนมากว่ายน้ำอยู่ในทะเลค่ะ', 'en': 'There are many people swimming at the beach.'}"
"{'th': 'มีคนมางานเลี้ยงจำนวนมากค่ะ', 'en': 'Many people came to the party.'}"
"{'th': 'รองเท้าฉันกับร้องเท้าคุณโคบายาชิเหมือนกันค่ะ', 'en': ""My shoes and Ms Kobayashi's shoes are the same.""}"
"{'th': 'คุณมัตสึอิกับคุณอิอยู่ห้องเดียวกันค่ะ', 'en': 'Mr Matsui and Ms Lee are in the same class.'}"
"{'th': 'ฉันใส่นมในกาแฟเยอะค่ะ', 'en': 'I put a lot of milk in my coffee.'}"
"{'th': 'วันนี้เดินเยอะค่ะ', 'en': 'I walked a lot today.'}"
"{'th': 'คุณทานากะร้องเพลงไปดีดกีตาร์ไปค่ะ', 'en': 'Mr Tanaka can sing while playing the guitar.'}"
"{'th': 'กินข้าวไปดูโทรทัศน์ไปค่ะ', 'en': 'I eat while watching TV.'}"
"{'th': 'เมื่อวานซื้อเสื้อสเวตเตอร์ กระโปรง ฯลฯ ที่ห้างสรรพสินค้าค่ะ', 'en': 'I bought a sweater, skirt and so on at the department store yesterday.'}"
"{'th': 'ในตู้เย็นมีไข่ ผัก ผลไม้ ฯลฯ ค่ะ', 'en': 'There are eggs, vegetables, fruit and so on in the refrigerator.'}"
"{'th': 'ถ้าเรียน ภาษาญี่ปุ่นก็คงจะค่อยเก่ง ๆ ขึ้นค่ะ', 'en': 'If you study, your Japanese will get better little by little.'}"
"{'th': 'หยิบกระดาษทีละแผ่นค่ะ', 'en': 'Please take one piece of paper at a time.'}"
"{'th': 'เด็ก ๆ เล่นกันอยู่ที่สวนสาธารณะค่ะ', 'en': 'There are children playing at the park.'}"
"{'th': 'คนพวกนั้นเป็นเพื่อนกันค่ะ', 'en': 'Those people are my friends.'}"
"{'th': 'อาบน้ำก่อนนอนค่ะ', 'en': 'I will take a shower before going to sleep.'}"
"{'th': 'ห้องเรียนของทุกคนอยู่ชั้น ๓ ค่ะ', 'en': 'Everyone, your classroom will be on the third floor.'}"
"{'th': 'ถ้าทุกคนไปฉันก็จะไปค่ะ', 'en': 'If everyone is going, then I will go too.'}"
"{'th': 'ทุกคน อาทิตย์หน้าจะสอบอักษรคันจิค่ะ', 'en': 'Everyone, there will be a kanji test next week.'}"
"{'th': 'ร้องเพลงด้วยกันทุกคนค่ะ', 'en': 'We all sing songs together.'}"
"{'th': 'ทุกคนรออาจารย์อยู่ที่ห้องเรียนค่ะ', 'en': 'Everyone is waiting for the teacher in the classroom.'}"
"{'th': 'ทุกคนเป็นนักศึกษาของมหาวิทยาลัยนี้ค่ะ', 'en': 'Everyone is a student at this university.'}"
"{'th': 'คุณฮายาชิทำงานที่ต่างประเทศปีครึ่งค่ะ', 'en': 'Mr Lee worked abroad for a year and a half.'}"
"{'th': '๗ โมงครึ่งแล้ว ต้องออกจากบ้านแล้วค่ะ', 'en': 'It is already 7.30, so I must get out of the house.'}"
"{'th': 'คุณอิอยากเล่นเทนนิสค่ะ', 'en': 'Mr Lee wants to play tennis.'}"
